volume_liters,total_amount,hour,is_weekend,loyalty_member,customer_transaction_count,days_since_last_transaction,same_day_transactions,volume_deviation,amount_deviation,spbu_visits_count,unique_spbu_visited,is_peak_hour,is_night_transaction,bbm_type_encoded,payment_method_encoded,day_of_week_encoded,customer_type_encoded,spbu_category_encoded,spbu_province_encoded,spbu_city_encoded
79.81,798100.0,4,False,True,1,0.0,1,0.0,0.0,1,7,False,True,1,4,0,2,1,3,21
79.94,799400.0,3,False,True,2,2.0,1,0.0008137715179968416,0.0008137715179968701,1,7,False,True,1,2,1,2,0,0,0
11.62,116199.99999999999,5,False,True,3,0.0,2,0.7965804983369318,0.7965804983369318,1,7,False,True,1,0,1,2,1,2,7
49.98,619752.0,5,False,True,4,0.0,1,0.096814998870567,0.062377970491786415,1,7,False,True,2,1,5,2,2,9,17
74.78,747800.0,0,False,True,5,1.0,1,0.26262114611825893,0.213467772191304,1,7,False,True,1,1,4,2,2,4,16
104.04,1290135.5368350302,17,False,True,6,0.0,2,0.5599370267636253,0.7707908886556148,1,7,True,False,2,0,4,2,1,2,2
66.75,667500.0,9,True,True,7,9.0,1,0.0007067591878694691,0.07271198933428885,1,7,True,False,1,1,3,2,0,9,3
63.52,431936.0,10,False,False,1,0.0,1,0.0,0.0,1,2,False,False,4,2,5,2,1,8,24
30.1,204680.0,9,False,False,2,6.0,1,0.35697500534073917,0.35697500534073917,1,2,True,False,4,1,5,2,1,0,0
41.87,519187.99999999994,2,False,False,1,0.0,1,0.0,0.0,1,2,False,True,2,1,6,2,1,3,15
50.02,500200.00000000006,23,False,False,2,6.0,1,0.08869300250299277,0.018626862391944856,1,2,False,True,1,2,5,2,1,2,2
11.03,110300.0,3,False,True,1,0.0,1,0.0,0.0,1,1,False,True,1,0,4,2,2,3,21
21.74,269576.0,10,False,True,1,0.0,1,0.0,0.0,1,2,False,False,2,6,4,2,1,7,23
4.21,52204.0,17,False,True,2,19.0,1,0.6755298651252409,0.6755298651252408,1,2,True,False,2,0,5,2,2,4,25
789.08,7890800.0,15,False,False,1,0.0,1,0.0,0.0,1,2,False,False,1,2,4,1,2,1,12
395.37,4902588.0,15,False,False,2,3.0,1,0.33239900375701803,0.2335747184404944,1,2,False,False,2,4,1,1,1,5,13
27.82,278200.0,6,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,0,1,2,1,3,21
48.24,598176.0,22,False,True,1,0.0,1,0.0,0.0,1,1,False,True,2,4,4,2,2,6,20
38.5,385000.0,23,False,False,1,0.0,1,0.0,0.0,1,1,False,True,1,2,5,2,1,8,24
145.82,1808168.0,14,False,False,1,0.0,1,0.0,0.0,1,3,False,False,2,1,0,0,1,6,20
189.74,2352776.0,22,False,False,2,14.0,1,0.13088568363332942,0.13088568363332936,1,3,False,True,2,4,0,0,1,1,12
3.78,37776.714810923266,17,False,False,3,6.0,1,0.9665821889550303,0.9730084108635758,1,3,True,False,1,0,0,0,2,9,19
31.22,312200.0,1,True,True,1,0.0,1,0.0,0.0,1,1,False,True,1,1,3,2,0,6,20
19.85,275915.0,14,False,False,1,0.0,1,0.0,0.0,1,1,False,False,3,6,0,2,1,2,2
47.56,589744.0,16,True,False,1,0.0,1,0.0,0.0,1,1,False,False,2,1,2,2,0,3,29
53.46,534600.0,14,False,False,1,0.0,1,0.0,0.0,1,2,False,False,1,4,5,2,1,2,6
6.82,68200.0,10,True,False,2,24.0,1,0.7737226277372262,0.7737226277372263,1,2,False,False,1,6,2,2,1,5,13
136.66,1366600.0,5,False,False,1,0.0,1,0.0,0.0,1,1,False,True,1,2,4,0,2,4,18
272.06,2720600.0,9,True,True,1,0.0,1,0.0,0.0,1,2,True,False,1,4,3,0,0,9,17
153.48,1903151.9999999998,3,False,True,2,2.0,1,0.2786577055035954,0.1767932190134766,1,2,False,True,2,1,6,0,1,0,0
28.13,281300.0,7,True,False,1,0.0,1,0.0,0.0,1,1,True,False,1,2,3,2,1,2,1
16.04,160400.0,16,True,False,1,0.0,1,0.0,0.0,1,1,False,False,1,1,2,2,1,7,23
63.8,433840.0,1,False,False,1,0.0,1,0.0,0.0,1,1,False,True,4,6,5,2,0,7,23
13.38,165912.0,6,False,False,1,0.0,1,0.0,0.0,1,2,False,False,2,6,1,2,1,3,26
12.68,120460.0,22,False,False,2,21.0,1,0.026861089792785984,0.1587166343078234,1,2,False,True,0,1,1,2,1,9,19
66.86,829064.0,18,False,True,1,0.0,1,0.0,0.0,1,1,True,False,2,2,6,0,1,7,23
66.82,928797.9999999999,5,True,True,1,0.0,1,0.0,0.0,1,1,False,True,3,4,2,0,1,7,23
5.8,71920.0,16,True,False,1,0.0,1,0.0,0.0,1,1,False,False,2,5,3,2,1,4,14
193.09,1930900.0,16,False,True,1,0.0,1,0.0,0.0,1,1,False,False,1,2,0,0,1,9,28
32.38,323800.0,21,True,True,1,0.0,1,0.0,0.0,1,1,False,False,1,1,3,2,1,6,20
735.7,7357000.0,8,True,True,1,0.0,1,0.0,0.0,1,1,True,False,1,2,3,1,1,6,20
10.37,103699.99999999999,9,False,True,1,0.0,1,0.0,0.0,1,1,True,False,1,0,6,2,1,0,0
243.59,3385901.0,16,True,True,1,0.0,1,0.0,0.0,1,2,False,False,3,4,3,1,0,9,27
592.43,5924299.999999999,10,False,True,2,14.0,1,0.41726274491040877,0.27264706744784545,1,2,False,False,1,1,1,1,0,8,24
51.38,513800.0,11,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,1,0,2,2,6,20
438.64,4386400.0,2,False,True,1,0.0,1,0.0,0.0,1,1,False,True,1,2,6,1,0,5,13
170.66,2116184.0,5,False,True,1,0.0,1,0.0,0.0,1,1,False,True,2,2,6,0,1,5,13
14.19,141900.0,13,False,True,1,0.0,1,0.0,0.0,1,2,False,False,1,2,5,2,2,8,24
10.22,102200.0,16,True,True,2,12.0,1,0.16263826300696432,0.16263826300696435,1,2,False,False,1,2,3,2,0,6,20
10.25,127100.0,14,True,False,1,0.0,1,0.0,0.0,1,1,False,False,2,0,2,2,2,8,24
22.49,312611.0,2,True,True,1,0.0,1,0.0,0.0,1,2,False,True,3,1,3,2,1,1,12
42.1,522040.0,0,False,True,2,16.0,1,0.30360736956185164,0.2509180483818985,1,2,False,True,2,2,6,2,2,4,4
66.26,450568.00000000006,0,False,False,1,0.0,1,0.0,0.0,1,2,False,True,4,6,1,2,1,6,20
74.19,741900.0,20,True,False,2,19.0,1,0.05646137415450343,0.24431011985227277,1,2,False,False,1,2,2,2,1,0,0
24.09,163812.0,15,False,False,1,0.0,1,0.0,0.0,1,1,False,False,4,0,5,2,0,0,0
14.92,149200.0,0,False,False,1,0.0,1,0.0,0.0,1,1,False,True,1,0,5,2,1,2,7
65.7,657000.0,14,False,True,1,0.0,1,0.0,0.0,1,1,False,False,1,4,0,2,1,0,0
189.06,1796053.0028380358,3,False,False,1,0.0,1,0.0,0.0,1,2,False,True,0,0,0,0,0,7,23
125.86,1560683.1472706306,16,True,False,2,8.0,1,0.2006858884796139,0.07011866439362101,1,2,False,False,2,0,2,0,2,3,21
6.4,64000.0,23,True,False,1,0.0,1,0.0,0.0,1,1,False,True,1,0,2,2,1,0,0
201.4,2014000.0,0,False,False,1,0.0,1,0.0,0.0,1,2,False,True,1,1,4,0,2,6,20
78.42,784200.0,20,False,False,2,6.0,1,0.4394968193838896,0.4394968193838896,1,2,False,False,1,1,6,0,1,4,16
51.74,641576.0,14,False,False,1,0.0,1,0.0,0.0,1,1,False,False,2,4,6,2,0,4,25
20.23,202300.0,9,False,True,1,0.0,1,0.0,0.0,1,1,True,False,1,1,5,2,1,8,24
20.75,257300.0,15,True,True,1,0.0,1,0.0,0.0,1,1,False,False,2,2,3,2,1,9,19
47.72,477200.0,13,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,2,6,2,0,4,25
40.86,506664.0,14,False,True,1,0.0,1,0.0,0.0,1,2,False,False,2,4,5,2,0,3,15
32.57,325700.0,2,False,True,2,12.0,1,0.11289663625221306,0.21740969095251597,1,2,False,True,1,6,1,2,0,2,6
28.24,268280.0,3,False,False,1,0.0,1,0.0,0.0,1,1,False,True,0,6,4,2,2,0,0
122.77,1227663.456280678,17,False,False,1,0.0,1,0.0,0.0,1,2,True,False,1,0,6,2,1,1,12
72.8,728000.0,13,False,False,2,1.0,1,0.2555095362274378,0.2554956246055487,1,2,False,False,1,2,0,2,1,8,24
37.42,520138.0,16,True,True,1,0.0,1,0.0,0.0,1,2,False,False,3,4,2,2,1,6,20
39.85,398500.0,12,False,True,2,3.0,1,0.03144816875889727,0.13241124360194115,1,2,False,False,1,0,6,2,1,5,13
15.4,154000.0,2,True,False,1,0.0,1,0.0,0.0,1,1,False,True,1,2,2,2,2,9,27
3.76,52264.0,10,False,False,1,0.0,1,0.0,0.0,1,2,False,False,3,6,6,2,1,9,28
35.07,434868.0,2,True,False,2,2.0,1,0.8063353077517385,0.7854216105696198,1,2,False,True,2,2,2,2,0,3,15
4.5,55798.34002054492,8,False,True,1,0.0,1,0.0,0.0,1,2,True,False,2,0,5,0,2,6,20
208.66,2086600.0,4,True,True,2,3.0,1,0.9577781947832614,0.9479103965138344,1,2,False,True,1,2,2,0,2,7,23
75.24,752400.0,20,False,True,1,0.0,1,0.0,0.0,1,2,False,False,1,4,5,0,0,1,8
85.43,854300.0000000001,16,True,True,2,4.0,1,0.06342192070703925,0.06342192070703942,1,2,False,False,1,2,3,0,1,9,19
231.01,2568858.8838584116,16,False,False,1,0.0,1,0.0,0.0,1,2,False,False,3,4,1,2,1,7,23
9.73,120652.0,22,False,False,2,10.0,1,0.9191659051258619,0.9102795971385615,1,2,False,True,2,1,4,2,0,1,8
25.76,319424.0,1,True,True,1,0.0,1,0.0,0.0,1,3,False,True,2,1,2,2,1,9,19
26.74,331576.0,22,False,True,2,4.0,1,0.018666666666666606,0.018666666666666668,1,3,False,True,2,1,6,2,0,1,8
61.64,616400.0,5,True,True,3,10.0,1,0.6201156474504994,0.45905002367050646,1,3,False,True,1,1,3,2,1,2,5
41.41,414099.99999999994,18,False,False,1,0.0,1,0.0,0.0,1,1,True,False,1,0,0,2,2,7,23
662.66,6626625.0950711025,5,False,True,1,0.0,1,0.0,0.0,1,1,False,True,1,0,4,2,1,0,0
10.18,101800.0,10,False,False,1,0.0,1,0.0,0.0,1,2,False,False,1,0,4,2,1,6,20
70.48,704800.0,8,True,False,2,2.0,1,0.7475824448301515,0.7475824448301512,1,2,True,False,1,2,3,2,0,1,11
62.22,622200.0,7,True,False,1,0.0,1,0.0,0.0,1,2,True,False,1,4,2,0,1,8,24
263.39,2633900.0,1,True,False,2,14.0,1,0.6178250053745277,0.6178250053745278,1,2,False,True,1,1,3,0,2,8,24
225.5,2255000.0,19,True,False,1,0.0,1,0.0,0.0,1,1,True,False,1,4,3,1,0,2,6
17.55,175500.0,11,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,6,4,2,0,8,24
154.59,1545900.0,1,False,False,1,0.0,1,0.0,0.0,1,1,False,True,1,2,6,0,1,6,20
46.36,644404.0,16,True,False,1,0.0,1,0.0,0.0,1,1,False,False,3,2,2,2,0,6,20
32.26,400024.0,5,True,False,1,0.0,1,0.0,0.0,1,2,False,True,2,0,2,2,2,8,24
17.33,214891.99999999997,22,False,False,2,4.0,1,0.3010687638636822,0.3010687638636823,1,2,False,True,2,1,6,2,1,0,0
22.5,279000.0,22,True,False,1,0.0,1,0.0,0.0,1,1,False,True,2,6,3,2,1,2,2
70.52,705200.0,16,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,4,0,2,2,6,20
33.56,335600.0,5,False,False,1,0.0,1,0.0,0.0,1,3,False,True,1,0,1,2,2,2,5
77.42,774200.0,21,False,False,2,3.0,1,0.39520634348531264,0.3952063434853127,1,3,False,False,1,4,4,2,2,7,23
158.81,1508672.6338880637,4,False,False,3,7.0,1,0.7659290559323918,0.7284953996038868,1,3,False,True,0,0,0,2,2,4,18
846.47,8464700.0,20,False,False,1,0.0,1,0.0,0.0,1,3,False,False,1,1,4,1,1,8,24
249.7,1897722.645878655,20,False,False,2,11.0,1,0.5444137314467647,0.6337299276953507,1,3,False,False,0,1,1,1,2,5,13
763.3,7633000.0,9,True,False,3,5.0,1,0.23147993783174758,0.27249025769585755,1,3,True,False,1,1,3,1,2,6,20
119.61,1483115.4508504698,13,False,True,1,0.0,1,0.0,0.0,1,2,False,False,2,1,1,2,1,2,6
32.87,456892.99999999994,22,False,True,2,7.0,1,0.5688614900314796,0.5289783404812437,1,2,False,True,3,2,1,2,2,0,0
130.05,1612633.8266196852,9,False,False,1,0.0,1,0.0,0.0,1,1,True,False,2,0,4,2,1,2,6
22.13,221300.0,11,False,True,1,0.0,1,0.0,0.0,1,1,False,False,1,6,4,2,2,5,13
9.16,91600.0,12,False,True,1,0.0,1,0.0,0.0,1,1,False,False,1,5,5,2,1,1,10
49.57,337076.0,7,False,False,1,0.0,1,0.0,0.0,1,1,True,False,4,2,6,2,1,1,12
286.59,3983600.9999999995,1,False,False,1,0.0,1,0.0,0.0,1,3,False,True,3,1,1,1,2,9,27
585.52,7260448.0,12,False,False,2,3.0,1,0.34276639414752735,0.2914294485909836,1,3,False,False,2,2,4,1,2,9,17
932.5,9325000.0,21,False,False,3,7.0,1,0.5501964413363553,0.36005315559314377,1,3,False,False,1,2,4,1,1,6,20
41.83,518692.0,19,False,False,1,0.0,1,0.0,0.0,1,2,True,False,2,1,0,0,1,2,5
67.57,837867.9999999999,4,False,False,2,3.0,1,0.23528336380255938,0.23528336380255924,1,2,False,True,2,2,5,0,0,7,23
49.64,615536.0,5,False,True,1,0.0,1,0.0,0.0,1,3,False,True,2,2,6,2,1,3,21
4.76,66164.0,3,False,True,2,0.0,1,0.825,0.8058852867830424,1,3,False,True,3,6,4,2,2,4,18
46.22,573128.0,4,False,True,3,8.0,1,0.3780560524746571,0.3702148820396102,1,3,False,True,2,2,0,2,2,4,4
11.4,114000.0,13,False,True,1,0.0,1,0.0,0.0,1,3,False,False,1,1,4,2,1,9,3
48.37,483700.0,10,True,True,2,16.0,1,0.6185377279571692,0.6185377279571691,1,3,False,False,1,1,3,2,0,3,21
60.01,600100.0,11,False,True,3,3.0,1,0.5030055101018532,0.5030055101018533,1,3,False,False,1,1,6,2,2,7,23
74.6,746000.0,3,False,False,1,0.0,1,0.0,0.0,1,2,False,True,1,1,6,2,0,7,23
42.23,523651.99999999994,2,False,False,2,11.0,1,0.2770692459128648,0.1751251524039659,1,2,False,True,2,2,1,2,0,5,13
905.57,9055700.0,10,False,True,1,0.0,1,0.0,0.0,1,1,False,False,1,4,4,1,0,3,21
35.48,241263.99999999997,21,False,True,1,0.0,1,0.0,0.0,1,1,False,False,4,0,1,2,1,7,23
199.01,1990100.0,1,True,True,1,0.0,1,0.0,0.0,1,2,False,True,1,2,3,0,2,4,4
180.93,2243532.0,16,False,True,2,2.0,1,0.047586461020161036,0.05986160346482642,1,2,False,False,2,1,5,0,0,2,2
21.68,216800.0,4,False,True,1,0.0,1,0.0,0.0,1,1,False,True,1,2,1,2,2,7,23
34.61,346100.0,4,False,False,1,0.0,1,0.0,0.0,1,1,False,True,1,2,5,2,0,7,23
6.91,85684.0,1,False,False,1,0.0,1,0.0,0.0,1,1,False,True,2,0,1,2,0,7,23
60.21,602100.0,22,True,False,1,0.0,1,0.0,0.0,1,1,False,True,1,1,2,2,0,9,17
291.14,2911400.0,11,False,False,1,0.0,1,0.0,0.0,1,2,False,False,1,2,6,0,1,9,3
148.66,1843384.0,4,False,False,2,7.0,1,0.3239654388358344,0.2246192466366506,1,2,False,True,2,2,4,0,1,6,20
35.94,359400.0,12,False,True,1,0.0,1,0.0,0.0,1,2,False,False,1,1,4,2,0,1,8
12.71,157604.0,22,False,True,2,0.0,2,0.477492291880781,0.39031806330318525,1,2,False,True,2,0,4,2,2,4,25
29.88,415332.0,16,True,False,1,0.0,1,0.0,0.0,1,1,False,False,3,6,2,2,0,1,11
643.5,6435000.0,0,False,False,1,0.0,1,0.0,0.0,1,3,False,True,1,1,6,1,1,4,18
695.47,6954700.0,3,True,False,2,10.0,1,0.038813416282665054,0.038813416282665034,1,3,False,True,1,2,2,1,1,8,24
294.01,2940100.0,11,False,False,3,11.0,1,0.459864787076388,0.459864787076388,1,3,False,False,1,4,6,1,0,5,13
26.31,263100.0,15,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,2,1,2,0,1,12
51.63,516300.0,3,True,True,1,0.0,1,0.0,0.0,1,2,False,True,1,4,2,2,0,2,5
13.87,192793.0,12,False,True,2,4.0,1,0.5764885496183206,0.45622647522962434,1,2,False,False,3,0,6,2,1,9,27
184.38,2286312.0,15,False,False,1,0.0,1,0.0,0.0,1,1,False,False,2,4,5,1,0,3,21
31.22,387128.0,3,False,False,1,0.0,1,0.0,0.0,1,1,False,True,2,0,4,2,1,9,27
73.15,497420.00000000006,4,False,True,1,0.0,1,0.0,0.0,1,1,False,True,4,2,1,2,2,8,24
208.37,2896363.7664862354,8,True,True,1,0.0,1,0.0,0.0,1,1,True,False,3,0,2,0,2,6,20
288.42,2884200.0,6,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,2,4,0,1,6,20
49.87,693193.0,3,True,True,1,0.0,1,0.0,0.0,1,2,False,True,3,1,2,2,1,6,20
55.03,682372.0,9,False,True,2,20.0,1,0.04918970448045754,0.007866585730227216,1,2,True,False,2,1,0,2,1,6,20
46.75,467500.0,7,False,True,1,0.0,1,0.0,0.0,1,1,True,False,1,2,4,2,1,3,15
71.99,489531.99999999994,17,True,False,1,0.0,1,0.0,0.0,1,3,True,False,4,6,2,2,1,7,23
66.88,668800.0,23,True,False,2,8.0,1,0.03679700439259749,0.1547639191527127,1,3,False,True,1,1,3,2,1,3,21
54.72,678528.0,13,False,False,3,2.0,1,0.15202231520223136,0.10818679703406908,1,3,False,False,2,2,6,2,1,9,3
17.9,179000.0,1,True,False,1,0.0,1,0.0,0.0,1,3,False,True,1,6,2,2,0,9,19
23.84,238400.0,22,False,False,2,20.0,1,0.14230953521801643,0.1423095352180163,1,3,False,True,1,6,0,2,0,9,28
69.57,695699.9999999999,13,False,False,3,4.0,1,0.875033689695445,0.8750336896954449,1,3,False,False,1,4,6,2,2,2,5
43.72,437200.0,2,False,False,1,0.0,1,0.0,0.0,1,1,False,True,1,0,1,2,1,2,5
169.48,2101552.0,3,True,True,1,0.0,1,0.0,0.0,1,1,False,True,2,2,2,0,1,4,18
21.54,215400.0,18,False,True,1,0.0,1,0.0,0.0,1,1,True,False,1,0,5,2,0,0,0
44.7,554280.0,5,True,True,1,0.0,1,0.0,0.0,1,1,False,True,2,4,3,2,1,0,0
171.85,2130940.0,11,True,True,1,0.0,1,0.0,0.0,1,1,False,False,2,2,3,0,0,9,27
17.58,217991.99999999997,23,True,True,1,0.0,1,0.0,0.0,1,2,False,True,2,1,2,2,2,4,14
41.32,413200.0,12,False,True,2,3.0,1,0.40305602716468597,0.30926881202550094,1,2,False,False,1,0,6,2,1,2,1
76.93,769300.0000000001,17,False,False,1,0.0,1,0.0,0.0,1,3,True,False,1,2,4,2,1,9,3
49.29,611196.0,20,True,False,2,9.0,1,0.21898272856916495,0.11452695263151795,1,3,False,False,2,2,2,2,1,4,25
9.78,97800.0,13,False,False,3,1.0,1,0.784264705882353,0.8015282460346237,1,3,False,False,1,0,1,2,0,1,10
134.88,1672512.0,16,False,False,1,0.0,1,0.0,0.0,1,1,False,False,2,2,6,0,0,1,10
22.62,314418.0,10,False,False,1,0.0,1,0.0,0.0,1,1,False,False,3,6,5,2,1,2,1
9.11,112964.0,11,False,True,1,0.0,1,0.0,0.0,1,1,False,False,2,6,5,2,1,4,14
64.22,796328.0,18,True,True,1,0.0,1,0.0,0.0,1,1,True,False,2,2,3,0,2,2,7
282.34,2823399.9999999995,22,True,True,1,0.0,1,0.0,0.0,1,1,False,True,1,1,2,0,1,0,0
75.85,758500.0,21,True,True,1,0.0,1,0.0,0.0,1,2,False,False,1,4,3,2,2,3,29
29.93,299300.0,14,True,True,2,6.0,1,0.43410852713178294,0.43410852713178294,1,2,False,False,1,1,3,2,2,2,1
10.02,100200.0,13,False,False,1,0.0,1,0.0,0.0,1,2,False,False,1,6,1,2,0,5,13
25.28,252800.0,8,False,False,2,8.0,1,0.43229461756373955,0.4322946175637394,1,2,True,False,1,6,6,2,1,5,13
19.44,241056.00000000003,1,True,False,1,0.0,1,0.0,0.0,1,1,False,True,2,2,3,2,2,2,5
51.84,352512.0,8,False,False,1,0.0,1,0.0,0.0,1,1,True,False,4,6,5,2,2,1,9
297.24,2972400.0,0,False,False,1,0.0,1,0.0,0.0,1,2,False,True,1,4,1,0,1,8,24
113.73,1137300.0,16,False,False,2,3.0,1,0.44652894371851964,0.4465289437185196,1,2,False,False,1,1,4,0,0,0,0
115.94,1101426.7469268711,6,False,False,1,0.0,1,0.0,0.0,1,1,False,False,0,1,5,2,2,8,24
2.9,36000.878911247884,12,True,True,1,0.0,1,0.0,0.0,1,3,False,False,2,4,3,0,2,8,24
245.96,2336620.0,19,True,True,2,7.0,1,0.9766937233786064,0.9696530708034837,1,3,True,False,0,1,3,0,0,9,27
226.75,2267500.0,17,True,True,3,6.0,1,0.43026849729820654,0.46601784253433737,1,3,True,False,1,1,3,0,1,3,21
3.46,42942.66783650338,23,False,False,1,0.0,1,0.0,0.0,1,1,False,True,2,4,1,1,0,6,20
67.64,676400.0,1,False,False,1,0.0,1,0.0,0.0,1,2,False,True,1,2,1,2,1,9,27
12.29,152396.0,17,True,False,2,6.0,1,0.692480920805705,0.6322472598805979,1,2,True,False,2,6,3,2,0,4,16
22.12,221200.0,17,False,False,1,0.0,1,0.0,0.0,1,1,True,False,1,6,0,2,1,3,21
69.98,699800.0,14,False,True,1,0.0,1,0.0,0.0,1,2,False,False,1,4,4,2,1,4,18
76.21,762099.9999999999,19,True,True,2,10.0,1,0.042615773992749094,0.042615773992749004,1,2,True,False,1,2,3,2,2,6,20
37.13,460412.00000000006,9,True,True,1,0.0,1,0.0,0.0,1,1,True,False,2,0,3,2,1,7,23
152.62,1892488.0,14,False,True,1,0.0,1,0.0,0.0,1,1,False,False,2,1,4,1,1,4,18
169.76,2359664.0,7,True,False,1,0.0,1,0.0,0.0,1,3,True,False,3,2,2,0,1,0,0
79.73,988652.0,18,False,False,2,12.0,1,0.36085614653893944,0.40946314505560405,1,3,True,False,2,2,4,0,2,0,0
207.25,2072500.0,5,False,False,3,13.0,1,0.3612777510180847,0.14696754141811855,1,3,False,True,1,1,4,0,0,7,23
212.58,2636019.4833358196,14,True,True,1,0.0,1,0.0,0.0,1,1,False,False,2,0,3,2,2,5,13
19.45,241180.0,6,False,False,1,0.0,1,0.0,0.0,1,1,False,False,2,6,5,2,1,6,20
63.83,638300.0,16,True,True,1,0.0,1,0.0,0.0,1,1,False,False,1,1,3,2,0,0,0
3.74,46376.0,13,False,False,1,0.0,1,0.0,0.0,1,2,False,False,2,6,0,2,0,0,0
77.2,772000.0,9,False,False,2,4.0,1,0.9075858660736349,0.8866633430110364,1,2,True,False,1,1,6,2,0,4,16
56.2,562000.0,13,False,False,1,0.0,1,0.0,0.0,1,3,False,False,1,1,6,0,1,4,4
200.66,2006600.0,3,True,False,2,23.0,1,0.5624075371797865,0.5624075371797866,1,3,False,True,1,2,2,0,1,1,8
101.89,1263453.973665178,12,False,False,3,5.0,1,0.14795818815331008,0.010879818748942869,1,3,False,False,2,0,4,0,1,1,9
398.77,4944748.0,23,False,False,1,0.0,1,0.0,0.0,1,1,False,True,2,4,4,1,1,5,13
553.91,5539100.0,19,False,True,1,0.0,1,0.0,0.0,1,1,True,False,1,1,5,1,0,6,20
164.06,1558534.7138749887,13,False,True,1,0.0,1,0.0,0.0,1,2,False,False,0,0,0,2,0,1,10
32.23,447996.99999999994,11,False,True,2,12.0,1,0.671608334606959,0.5534613314086785,1,2,False,False,3,6,4,2,1,1,8
38.31,260508.00000000003,19,True,False,1,0.0,1,0.0,0.0,1,1,True,False,4,0,3,2,2,6,20
78.65,786500.0,3,False,True,1,0.0,1,0.0,0.0,1,1,False,True,1,2,6,2,1,8,24
21.1,211000.0,0,True,True,1,0.0,1,0.0,0.0,1,1,False,True,1,2,2,2,0,7,23
415.11,4117880.0101574888,4,False,True,1,0.0,1,0.0,0.0,1,1,False,True,2,0,6,2,2,7,23
35.64,242352.0,15,False,False,1,0.0,1,0.0,0.0,1,2,False,False,4,0,6,2,0,3,15
52.14,646536.0,18,True,False,2,3.0,1,0.18796992481203006,0.4547074547074547,1,2,True,False,2,2,2,2,0,3,15
38.66,537374.0,1,False,False,1,0.0,1,0.0,0.0,1,2,False,True,3,2,0,2,1,7,23
34.52,428048.00000000006,21,False,False,2,17.0,1,0.056572834107679694,0.11324167048192385,1,2,False,False,2,6,1,2,1,6,20
56.68,566800.0,9,False,True,1,0.0,1,0.0,0.0,1,1,True,False,1,4,1,2,1,7,23
44.01,611739.0,19,True,False,1,0.0,1,0.0,0.0,1,1,True,False,3,2,2,2,0,2,2
70.9,709000.0,11,True,True,1,0.0,1,0.0,0.0,1,2,False,False,1,2,3,2,1,0,0
9.18,91800.0,23,False,True,2,3.0,1,0.7707292707292708,0.7707292707292708,1,2,False,True,1,6,6,2,2,5,13
68.25,846300.0,19,False,False,1,0.0,1,0.0,0.0,1,2,True,False,2,1,5,0,1,5,13
229.0,2290000.0,5,False,False,2,13.0,1,0.5407905803195963,0.4603194847431687,1,2,False,True,1,1,5,0,1,8,24
40.4,561560.0,12,False,True,1,0.0,1,0.0,0.0,1,2,False,False,3,2,6,2,2,0,0
17.13,171300.0,3,False,True,2,21.0,1,0.40448461672171043,0.5325164424310237,1,2,False,True,1,6,4,2,0,7,23
143.09,1430853.7581424587,4,True,False,1,0.0,1,0.0,0.0,1,2,False,True,1,0,3,2,1,3,21
8.24,82400.0,3,False,False,2,17.0,1,0.891098922883764,0.8910955950955017,1,2,False,True,1,0,4,2,1,9,17
33.45,227460.00000000003,16,True,False,1,0.0,1,0.0,0.0,1,2,False,False,4,0,2,2,2,4,16
16.63,166300.0,19,True,False,2,15.0,1,0.33586261980830673,0.155323039414872,1,2,True,False,1,6,3,2,1,6,20
63.96,639600.0,16,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,2,5,2,0,7,23
47.64,590736.0,20,True,False,1,0.0,1,0.0,0.0,1,2,False,False,2,2,3,2,1,4,4
482.9,2626952.054969315,4,False,False,2,2.0,1,0.8204093942021338,0.6328195959905545,1,2,False,True,4,0,6,2,0,5,13
205.68,2056800.0,9,True,False,1,0.0,1,0.0,0.0,1,2,True,False,1,2,3,0,1,5,13
106.54,1065400.0,19,False,False,2,4.0,1,0.3175325091281789,0.3175325091281789,1,2,True,False,1,1,4,0,1,1,10
39.14,485336.0,5,True,True,1,0.0,1,0.0,0.0,1,1,False,True,2,2,2,2,1,2,1
17.74,177399.99999999997,3,True,True,1,0.0,1,0.0,0.0,1,3,False,True,1,0,2,2,1,9,17
53.56,664144.0,4,False,True,2,17.0,1,0.5023842917251053,0.5783939996007339,1,3,False,True,2,2,5,2,0,3,15
68.63,686300.0,2,True,True,3,3.0,1,0.4713785464160649,0.3475852246695344,1,3,False,True,1,2,2,2,1,9,28
50.51,702089.0,21,False,False,1,0.0,1,0.0,0.0,1,2,False,False,3,2,0,2,1,5,13
55.66,378488.0,7,False,False,2,10.0,1,0.048507111236695925,0.2994705606356604,1,2,True,False,4,0,5,2,0,3,21
152.46,1036707.0643065413,3,True,True,1,0.0,1,0.0,0.0,1,2,False,True,4,0,2,0,0,0,0
41.18,510632.0,3,False,True,2,6.0,1,0.574674653997108,0.33998693398354046,1,2,False,True,2,1,0,0,2,7,23
